,LargeCategoryId,MediumCategoryId,SmallCategoryId,yearId,colorId,segment,file_name,file_path
3153,대형차,현대,그랜저,2018,회색,side,C_211207_HY_041_18_GR_B_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_회색_트림/C_211207_HY_041_18_GR_B_T_03_007.jpg
3154,대형차,현대,그랜저,2018,회색,side,C_211207_HY_041_18_GR_B_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_회색_트림/C_211207_HY_041_18_GR_B_T_03_010.jpg
3155,대형차,현대,그랜저,2018,회색,front_and_back,C_211207_HY_041_18_GR_B_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_회색_트림/C_211207_HY_041_18_GR_B_T_03_015.jpg
3156,대형차,현대,그랜저,2018,회색,side,C_211207_HY_041_18_GR_B_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_회색_트림/C_211207_HY_041_18_GR_B_T_03_021.jpg
3157,대형차,현대,그랜저,2018,흰색,side,C_210902_HY_041_18_WH_A_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_210902_HY_041_18_WH_A_T_03_005.jpg
3158,대형차,현대,그랜저,2018,흰색,side,C_210902_HY_041_18_WH_A_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_210902_HY_041_18_WH_A_T_03_010.jpg
3159,대형차,현대,그랜저,2018,흰색,side,C_210902_HY_041_18_WH_A_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_210902_HY_041_18_WH_A_T_03_013.jpg
3160,대형차,현대,그랜저,2018,흰색,side,C_210902_HY_041_18_WH_A_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_210902_HY_041_18_WH_A_T_03_016.jpg
3161,대형차,현대,그랜저,2018,흰색,side,C_210902_HY_041_18_WH_A_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_210902_HY_041_18_WH_A_T_03_019.jpg
3162,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_003.jpg
3163,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_006.jpg
3164,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_008.jpg
3165,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_009.jpg
3166,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_010.jpg
3167,대형차,현대,그랜저,2018,흰색,side,C_211129_HY_041_18_WH_B_T_03_014.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211129_HY_041_18_WH_B_T_03_014.jpg
3168,대형차,현대,그랜저,2018,흰색,side,C_211208_HY_041_18_WH_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211208_HY_041_18_WH_C_T_02_003.jpg
3169,대형차,현대,그랜저,2018,흰색,side,C_211208_HY_041_18_WH_C_T_03_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211208_HY_041_18_WH_C_T_03_004.jpg
3170,대형차,현대,그랜저,2018,흰색,side,C_211209_HY_041_18_WH_C_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211209_HY_041_18_WH_C_T_02_001.jpg
3171,대형차,현대,그랜저,2018,흰색,side,C_211209_HY_041_18_WH_C_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211209_HY_041_18_WH_C_T_02_007.jpg
3172,대형차,현대,그랜저,2018,흰색,side,C_211209_HY_041_18_WH_C_T_03_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211209_HY_041_18_WH_C_T_03_004.jpg
3173,대형차,현대,그랜저,2018,흰색,side,C_211209_HY_041_18_WH_C_T_03_018.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211209_HY_041_18_WH_C_T_03_018.jpg
3174,대형차,현대,그랜저,2018,흰색,front_and_back,C_211213_HY_041_18_WH_B_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211213_HY_041_18_WH_B_T_02_007.jpg
3175,대형차,현대,그랜저,2018,흰색,side,C_211213_HY_041_18_WH_B_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211213_HY_041_18_WH_B_T_03_009.jpg
3176,대형차,현대,그랜저,2018,흰색,side,C_211213_HY_041_18_WH_B_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2018_흰색_트림/C_211213_HY_041_18_WH_B_T_03_013.jpg
3177,대형차,현대,그랜저,2019,검정,side,C_210802_HY_041_19_BK_A_T_02_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210802_HY_041_19_BK_A_T_02_009.jpg
3178,대형차,현대,그랜저,2019,검정,side,C_210802_HY_041_19_BK_A_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210802_HY_041_19_BK_A_T_03_006.jpg
3179,대형차,현대,그랜저,2019,검정,front_and_back,C_210802_HY_041_19_BK_A_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210802_HY_041_19_BK_A_T_03_012.jpg
3180,대형차,현대,그랜저,2019,검정,front_and_back,C_210826_HY_041_19_BK_B_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_B_T_02_001.jpg
3181,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_B_T_03_014.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_B_T_03_014.jpg
3182,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_B_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_B_T_03_021.jpg
3183,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_02_010.jpg
3184,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_010.jpg
3185,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_015.jpg
3186,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_017.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_017.jpg
3187,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_021.jpg
3188,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_022.jpg
3189,대형차,현대,그랜저,2019,검정,side,C_210826_HY_041_19_BK_C_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_210826_HY_041_19_BK_C_T_03_024.jpg
3190,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_02_006.jpg
3191,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_03_013.jpg
3192,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_03_016.jpg
3193,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_03_019.jpg
3194,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_03_023.jpg
3195,대형차,현대,그랜저,2019,검정,side,C_211201_HY_041_19_BK_B_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211201_HY_041_19_BK_B_T_03_024.jpg
3196,대형차,현대,그랜저,2019,검정,front_and_back,C_211203_HY_041_19_BK_A_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_02_001.jpg
3197,대형차,현대,그랜저,2019,검정,front_and_back,C_211203_HY_041_19_BK_A_T_02_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_02_005.jpg
3198,대형차,현대,그랜저,2019,검정,front_and_back,C_211203_HY_041_19_BK_A_T_02_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_02_012.jpg
3199,대형차,현대,그랜저,2019,검정,side,C_211203_HY_041_19_BK_A_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_03_011.jpg
3200,대형차,현대,그랜저,2019,검정,side,C_211203_HY_041_19_BK_A_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_03_019.jpg
3201,대형차,현대,그랜저,2019,검정,side,C_211203_HY_041_19_BK_A_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211203_HY_041_19_BK_A_T_03_022.jpg
3202,대형차,현대,그랜저,2019,검정,side,C_211206_HY_041_19_BK_C_T_02_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211206_HY_041_19_BK_C_T_02_004.jpg
3203,대형차,현대,그랜저,2019,검정,side,C_211206_HY_041_19_BK_C_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211206_HY_041_19_BK_C_T_03_009.jpg
3204,대형차,현대,그랜저,2019,검정,side,C_211206_HY_041_19_BK_C_T_03_014.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211206_HY_041_19_BK_C_T_03_014.jpg
3205,대형차,현대,그랜저,2019,검정,side,C_211206_HY_041_19_BK_C_T_03_020.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211206_HY_041_19_BK_C_T_03_020.jpg
3206,대형차,현대,그랜저,2019,검정,side,C_211209_HY_041_19_BK_C_T_02_002.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211209_HY_041_19_BK_C_T_02_002.jpg
3207,대형차,현대,그랜저,2019,검정,side,C_211209_HY_041_19_BK_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211209_HY_041_19_BK_C_T_02_003.jpg
3208,대형차,현대,그랜저,2019,검정,front_and_back,C_211209_HY_041_19_BK_C_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211209_HY_041_19_BK_C_T_02_006.jpg
3209,대형차,현대,그랜저,2019,검정,front_and_back,C_211210_HY_041_19_BK_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211210_HY_041_19_BK_C_T_02_003.jpg
3210,대형차,현대,그랜저,2019,검정,side,C_211210_HY_041_19_BK_C_T_03_002.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211210_HY_041_19_BK_C_T_03_002.jpg
3211,대형차,현대,그랜저,2019,검정,side,C_211210_HY_041_19_BK_C_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_검정_트림/C_211210_HY_041_19_BK_C_T_03_008.jpg
3212,대형차,현대,그랜저,2019,파랑,front_and_back,C_211011_HY_041_19_BL_A_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211011_HY_041_19_BL_A_T_02_001.jpg
3213,대형차,현대,그랜저,2019,파랑,side,C_211011_HY_041_19_BL_A_T_03_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211011_HY_041_19_BL_A_T_03_001.jpg
3214,대형차,현대,그랜저,2019,파랑,side,C_211011_HY_041_19_BL_A_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211011_HY_041_19_BL_A_T_03_005.jpg
3215,대형차,현대,그랜저,2019,파랑,side,C_211011_HY_041_19_BL_A_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211011_HY_041_19_BL_A_T_03_013.jpg
3216,대형차,현대,그랜저,2019,파랑,side,C_211117_HY_041_19_BL_B_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211117_HY_041_19_BL_B_T_03_005.jpg
3217,대형차,현대,그랜저,2019,파랑,side,C_211117_HY_041_19_BL_B_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211117_HY_041_19_BL_B_T_03_006.jpg
3218,대형차,현대,그랜저,2019,파랑,side,C_211117_HY_041_19_BL_B_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211117_HY_041_19_BL_B_T_03_008.jpg
3219,대형차,현대,그랜저,2019,파랑,side,C_211126_HY_041_19_BL_C_T_02_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211126_HY_041_19_BL_C_T_02_009.jpg
3220,대형차,현대,그랜저,2019,파랑,side,C_211126_HY_041_19_BL_C_T_02_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211126_HY_041_19_BL_C_T_02_011.jpg
3221,대형차,현대,그랜저,2019,파랑,side,C_211126_HY_041_19_BL_C_T_03_002.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211126_HY_041_19_BL_C_T_03_002.jpg
3222,대형차,현대,그랜저,2019,파랑,side,C_211126_HY_041_19_BL_C_T_03_017.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211126_HY_041_19_BL_C_T_03_017.jpg
3223,대형차,현대,그랜저,2019,파랑,side,C_211126_HY_041_19_BL_C_T_03_018.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211126_HY_041_19_BL_C_T_03_018.jpg
3224,대형차,현대,그랜저,2019,파랑,side,C_211202_HY_041_19_BL_A_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211202_HY_041_19_BL_A_T_02_006.jpg
3225,대형차,현대,그랜저,2019,파랑,side,C_211202_HY_041_19_BL_A_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211202_HY_041_19_BL_A_T_02_008.jpg
3226,대형차,현대,그랜저,2019,파랑,front_and_back,C_211202_HY_041_19_BL_A_T_03_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211202_HY_041_19_BL_A_T_03_001.jpg
3227,대형차,현대,그랜저,2019,파랑,side,C_211202_HY_041_19_BL_A_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211202_HY_041_19_BL_A_T_03_008.jpg
3228,대형차,현대,그랜저,2019,파랑,side,C_211202_HY_041_19_BL_A_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_파랑_트림/C_211202_HY_041_19_BL_A_T_03_023.jpg
3229,대형차,현대,그랜저,2019,회색,side,C_210824_HY_041_19_GR_A_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_210824_HY_041_19_GR_A_T_03_008.jpg
3230,대형차,현대,그랜저,2019,회색,side,C_210824_HY_041_19_GR_A_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_210824_HY_041_19_GR_A_T_03_009.jpg
3231,대형차,현대,그랜저,2019,회색,side,C_210824_HY_041_19_GR_A_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_210824_HY_041_19_GR_A_T_03_012.jpg
3232,대형차,현대,그랜저,2019,회색,side,C_210824_HY_041_19_GR_B_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_210824_HY_041_19_GR_B_T_03_009.jpg
3233,대형차,현대,그랜저,2019,회색,side,C_210824_HY_041_19_GR_B_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_210824_HY_041_19_GR_B_T_03_023.jpg
3234,대형차,현대,그랜저,2019,회색,side,C_211028_HY_041_19_GR_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_211028_HY_041_19_GR_C_T_02_003.jpg
3235,대형차,현대,그랜저,2019,회색,side,C_211028_HY_041_19_GR_C_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_211028_HY_041_19_GR_C_T_03_019.jpg
3236,대형차,현대,그랜저,2019,회색,side,C_211204_HY_041_19_GR_B_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_211204_HY_041_19_GR_B_T_02_003.jpg
3237,대형차,현대,그랜저,2019,회색,side,C_211204_HY_041_19_GR_B_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_회색_트림/C_211204_HY_041_19_GR_B_T_02_010.jpg
3238,대형차,현대,그랜저,2019,흰색,side,C_210817_HY_041_19_WH_A_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210817_HY_041_19_WH_A_T_03_007.jpg
3239,대형차,현대,그랜저,2019,흰색,side,C_210817_HY_041_19_WH_A_T_03_018.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210817_HY_041_19_WH_A_T_03_018.jpg
3240,대형차,현대,그랜저,2019,흰색,side,C_210817_HY_041_19_WH_A_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210817_HY_041_19_WH_A_T_03_019.jpg
3241,대형차,현대,그랜저,2019,흰색,side,C_210819_HY_041_19_WH_B_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210819_HY_041_19_WH_B_T_03_011.jpg
3242,대형차,현대,그랜저,2019,흰색,side,C_210819_HY_041_19_WH_B_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210819_HY_041_19_WH_B_T_03_012.jpg
3243,대형차,현대,그랜저,2019,흰색,side,C_210826_HY_041_19_WH_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210826_HY_041_19_WH_C_T_02_003.jpg
3244,대형차,현대,그랜저,2019,흰색,side,C_210826_HY_041_19_WH_C_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_210826_HY_041_19_WH_C_T_03_024.jpg
3245,대형차,현대,그랜저,2019,흰색,side,C_211203_HY_041_19_WH_A_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_A_T_02_001.jpg
3246,대형차,현대,그랜저,2019,흰색,front_and_back,C_211203_HY_041_19_WH_A_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_A_T_02_010.jpg
3247,대형차,현대,그랜저,2019,흰색,side,C_211203_HY_041_19_WH_A_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_A_T_03_016.jpg
3248,대형차,현대,그랜저,2019,흰색,side,C_211203_HY_041_19_WH_B_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_B_T_02_003.jpg
3249,대형차,현대,그랜저,2019,흰색,front_and_back,C_211203_HY_041_19_WH_B_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_B_T_02_006.jpg
3250,대형차,현대,그랜저,2019,흰색,side,C_211203_HY_041_19_WH_B_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211203_HY_041_19_WH_B_T_03_021.jpg
3251,대형차,현대,그랜저,2019,흰색,side,C_211208_HY_041_19_WH_B_T_02_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211208_HY_041_19_WH_B_T_02_004.jpg
3252,대형차,현대,그랜저,2019,흰색,side,C_211208_HY_041_19_WH_B_T_02_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211208_HY_041_19_WH_B_T_02_005.jpg
3253,대형차,현대,그랜저,2019,흰색,front_and_back,C_211208_HY_041_19_WH_B_T_02_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211208_HY_041_19_WH_B_T_02_012.jpg
3254,대형차,현대,그랜저,2019,흰색,side,C_211208_HY_041_19_WH_B_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2019_흰색_트림/C_211208_HY_041_19_WH_B_T_03_021.jpg
3255,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_02_003.jpg
3256,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_001.jpg
3257,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_009.jpg
3258,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_010.jpg
3259,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_016.jpg
3260,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_017.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_017.jpg
3261,대형차,현대,그랜저,2020,검정,side,C_210811_HY_041_20_BK_A_T_03_018.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210811_HY_041_20_BK_A_T_03_018.jpg
3262,대형차,현대,그랜저,2020,검정,side,C_210825_HY_041_20_BK_B_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210825_HY_041_20_BK_B_T_03_010.jpg
3263,대형차,현대,그랜저,2020,검정,side,C_210825_HY_041_20_BK_B_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210825_HY_041_20_BK_B_T_03_011.jpg
3264,대형차,현대,그랜저,2020,검정,side,C_210825_HY_041_20_BK_B_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210825_HY_041_20_BK_B_T_03_013.jpg
3265,대형차,현대,그랜저,2020,검정,side,C_210903_HY_041_20_BK_C_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/041_그랜저/2020_검정_트림/C_210903_HY_041_20_BK_C_T_03_006.jpg
